body_noCharacters,body_noFunctionWords,url_noIntLinks,body_richness,url_noLinks,url_linkText,send_noCharacters,subj_reply,send_noWords,url_nonModalHereLinks,url_noIpAddresses,body_html,url_atSymbol,body_noWords,subj_richness,url_maxNoPeriods,url_noDomains,url_ipAddress,body_verifyYourAccount,body_suspension,url_noExtLinks,url_ports,subj_verify,body_forms,script_scripts,subj_bank,subj_noWords,url_noPorts,subj_forward,subj_debit,body_noDistinctWords,script_nonModalJsLoads,script_popups,send_diffSenderReplyTo,label
328,0,3,0.198170731707,4,False,23,True,2,False,0,False,False,65,0.260869565217,1,3,False,False,False,1,False,False,False,False,False,6,0,False,False,60,False,False,False,H
1325,0,3,0.185660377358,4,False,28,True,3,False,0,True,False,246,0.190476190476,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,171,False,False,False,H
207,1,0,0.140096618357,1,False,31,False,2,False,0,False,False,29,0.1875,2,3,False,False,False,1,False,False,False,False,False,9,0,False,False,26,False,False,False,H
195,1,0,0.117948717949,1,False,31,False,2,False,0,False,False,23,0.15625,2,3,False,False,False,1,False,False,False,False,True,5,0,False,False,23,False,False,False,H
550,0,3,0.18,5,False,35,True,3,False,0,True,False,99,0.24,2,3,False,False,False,2,False,False,False,False,False,6,0,False,False,80,False,False,True,H
1903,0,3,0.214398318445,6,False,31,False,3,False,0,True,False,408,0.193548387097,3,3,False,False,False,3,False,False,False,False,False,6,0,False,False,218,False,False,False,H
1176,0,3,0.134353741497,4,False,37,True,3,False,0,False,False,158,0.25,2,3,False,False,False,1,False,False,False,False,False,3,0,False,False,94,False,False,False,H
745,0,3,0.204026845638,3,False,30,True,3,False,0,True,False,152,0.153846153846,1,2,False,False,False,0,False,False,False,False,False,6,0,False,False,112,False,False,False,H
166,0,3,0.138554216867,5,False,34,True,4,False,0,False,False,23,0.208333333333,2,3,False,False,False,2,False,False,False,False,False,5,0,False,False,23,False,False,False,H
372,0,0,0.14247311828,2,False,31,False,2,False,0,False,False,53,0.206349206349,3,4,False,False,False,2,False,False,False,False,False,13,0,False,False,46,False,False,False,H
521,0,3,0.130518234165,5,False,34,False,3,False,0,False,False,68,0.166666666667,2,4,False,False,False,2,False,False,False,False,False,5,0,False,False,60,False,False,False,H
1541,2,3,0.233614536016,4,False,31,True,4,False,0,False,False,360,0.25,4,3,False,False,False,1,False,False,False,False,False,3,0,False,False,221,False,False,False,H
1657,5,0,0.193723596862,0,False,32,True,3,False,0,False,False,321,0.210526315789,0,2,False,False,False,0,False,False,False,False,False,4,0,False,False,212,False,False,False,H
3145,1,5,0.200953895072,7,False,36,True,4,False,0,True,False,632,0.269230769231,2,3,False,False,False,2,False,False,False,False,False,7,0,False,False,393,False,False,False,H
216,0,0,0.106481481481,2,False,31,False,2,False,0,False,False,23,0.2,3,4,False,False,False,2,False,False,False,False,False,12,0,False,False,23,False,False,False,H
1064,1,3,0.199248120301,4,False,24,False,2,False,0,False,False,212,0.15625,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,146,False,False,False,H
258,1,3,0.131782945736,4,False,36,True,3,False,0,False,False,34,0.235294117647,2,2,False,False,False,1,False,False,False,False,False,12,0,False,False,33,False,False,False,H
469,1,0,0.162046908316,1,False,30,False,2,False,0,False,False,76,0.19512195122,2,3,False,False,False,1,False,False,False,False,False,8,0,False,False,66,False,False,False,H
5911,8,3,0.194045000846,4,False,34,False,4,False,0,False,False,1147,0.166666666667,2,2,False,False,False,1,False,False,False,False,False,3,0,False,False,605,False,False,False,H
391,0,0,0.214833759591,1,False,25,False,2,False,0,False,False,84,0.181818181818,3,3,False,False,False,1,False,False,False,False,False,4,0,False,False,62,False,False,False,H
1620,2,3,0.200617283951,3,False,27,True,3,False,0,False,False,325,0.194444444444,1,2,False,False,False,0,False,False,False,False,False,7,0,False,False,218,False,False,False,H
3540,3,3,0.226271186441,3,False,30,True,3,False,0,False,False,801,0.263157894737,1,2,False,False,False,0,False,False,False,False,False,5,0,False,False,427,False,False,False,H
1189,0,4,0.215306980656,5,False,29,True,3,False,0,False,False,256,0.214285714286,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,160,False,False,True,H
231,1,0,0.125541125541,1,False,30,False,2,False,0,False,False,29,0.230769230769,2,3,False,False,False,1,False,False,False,False,False,9,0,False,False,26,False,False,False,H
182,1,0,0.137362637363,1,False,34,False,2,False,0,False,False,25,0.142857142857,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,24,False,False,False,H
180,1,0,0.116666666667,1,False,31,False,2,False,0,False,False,21,0.162790697674,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,20,False,False,False,H
1190,0,4,0.131092436975,12,False,43,True,5,False,0,True,False,156,0.217391304348,6,4,False,False,False,8,False,False,False,False,False,5,0,False,False,121,False,False,True,H
2055,1,3,0.204379562044,3,False,30,True,3,False,0,False,False,420,0.16,1,2,False,False,False,0,False,False,False,False,False,4,0,False,False,292,False,False,False,H
1201,0,6,0.196502914238,8,False,37,True,3,False,0,True,False,236,0.285714285714,2,2,False,False,False,2,False,False,False,False,False,4,0,False,False,171,False,False,False,H
4430,7,3,0.19164785553,4,False,27,False,3,False,0,False,False,849,0.3,4,3,False,False,False,1,False,False,False,False,False,6,0,False,False,437,False,False,False,H
378,1,0,0.121693121693,2,False,34,False,2,False,0,False,False,46,0.142857142857,2,4,False,False,False,2,False,False,False,False,False,1,0,False,False,41,False,False,False,H
552,0,3,0.184782608696,4,False,34,True,4,False,0,True,False,102,0.266666666667,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,85,False,False,False,H
215,1,0,0.153488372093,1,False,31,False,2,False,0,False,False,33,0.15,2,3,False,False,False,1,False,False,False,False,False,3,0,False,False,30,False,False,False,H
653,0,3,0.205206738132,3,False,23,True,3,False,0,False,False,134,0.206896551724,1,2,False,False,False,0,False,False,False,False,False,6,0,False,False,106,False,False,False,H
168,1,0,0.142857142857,1,False,34,False,2,False,0,False,False,24,0.142857142857,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,23,False,False,False,H
1248,1,0,0.13141025641,2,False,24,True,2,False,0,False,False,164,0.181818181818,2,4,False,False,False,2,False,False,False,False,False,6,0,False,False,127,False,False,False,H
171,1,0,0.122807017544,1,False,30,False,2,False,0,False,False,21,0.181818181818,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,20,False,False,False,H
958,0,3,0.212943632568,4,False,34,True,4,False,0,False,False,204,0.263157894737,2,2,False,False,False,1,False,False,False,False,False,5,0,False,False,136,False,False,False,H
372,0,0,0.0779569892473,4,False,31,False,2,False,0,False,False,29,0.169230769231,3,6,False,False,False,4,False,False,False,False,False,11,0,False,False,29,False,False,False,H
712,0,3,0.191011235955,4,False,22,False,1,False,0,False,False,136,0.2,2,2,False,False,False,1,False,False,False,False,False,4,0,False,False,104,False,False,False,H
407,0,4,0.154791154791,5,False,28,True,3,False,0,False,False,63,0.2,3,3,False,False,False,1,False,False,False,False,False,2,0,False,False,57,False,False,True,H
1029,0,3,0.145772594752,6,False,33,False,1,False,0,False,False,150,0.178571428571,3,5,False,False,False,3,False,False,False,False,False,10,0,False,False,114,False,False,False,H
1959,2,4,0.147524247065,5,False,29,False,3,False,0,True,True,289,0.272727272727,3,2,False,False,False,1,False,False,False,False,False,3,0,False,False,144,False,False,True,H
1244,1,3,0.20578778135,4,False,41,False,3,False,0,False,False,256,0.171428571429,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,119,False,False,False,H
1064,0,3,0.221804511278,3,False,34,True,3,False,0,False,False,236,0.22,1,2,False,False,False,0,False,False,False,False,False,11,0,False,False,155,False,False,False,H
601,0,0,0.24459234609,1,False,32,False,4,False,0,False,False,147,0.0952380952381,2,2,False,False,False,1,False,False,False,False,False,2,0,False,False,101,False,False,False,H
1438,1,0,0.204450625869,1,False,29,False,2,False,0,False,False,294,0.173913043478,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,197,False,False,False,H
1065,1,6,0.190610328638,7,False,33,True,4,False,0,False,False,203,0.166666666667,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,153,False,False,False,H
1324,1,0,0.159365558912,4,False,14,False,1,False,0,False,False,211,0.172413793103,3,4,False,False,False,4,False,False,False,False,False,5,0,False,False,149,False,False,False,H
2208,0,3,0.194746376812,5,False,31,True,4,False,0,False,False,430,0.169811320755,2,4,False,False,False,2,False,False,False,False,False,9,0,False,False,259,False,False,False,H
187,1,0,0.133689839572,1,False,30,False,2,False,0,False,False,25,0.161290322581,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,24,False,False,False,H
4749,3,3,0.181722467888,5,False,34,False,4,False,0,True,False,863,0.130434782609,3,4,False,False,False,2,False,False,False,False,False,3,0,False,False,473,False,False,False,H
731,2,0,0.129958960328,3,False,41,True,3,False,0,False,False,95,0.185185185185,3,5,False,False,False,3,False,False,False,False,False,5,0,False,False,83,False,False,True,H
784,1,3,0.200255102041,3,False,32,False,4,False,0,False,False,157,0.153846153846,1,2,False,False,False,0,False,False,False,False,False,2,0,False,False,118,False,False,False,H
535,0,0,0.114018691589,4,False,32,False,2,False,0,False,False,61,0.159090909091,9,6,False,False,False,4,False,False,False,False,False,7,0,False,False,58,False,False,False,H
1018,0,5,0.181728880157,6,False,36,True,4,False,0,True,False,185,0.25,2,2,False,False,False,1,False,False,False,False,False,5,0,False,False,154,False,False,False,H
1021,0,0,0.204701273262,0,False,30,False,3,False,0,False,False,209,0.125,0,2,False,False,False,0,False,False,False,False,False,4,0,False,False,158,False,False,False,H
1516,0,3,0.207124010554,3,False,28,False,2,False,0,False,False,314,0.179487179487,1,2,False,False,False,0,False,False,False,False,False,7,0,False,False,202,False,False,False,H
268,0,0,0.164179104478,1,False,29,False,2,False,0,False,False,44,0.210526315789,3,3,False,False,False,1,False,False,False,False,False,4,0,False,False,36,False,False,False,H
1235,0,6,0.187854251012,8,False,37,True,3,False,0,True,False,232,0.25,2,2,False,False,False,2,False,False,False,False,False,3,0,False,False,153,False,False,False,H
1135,1,3,0.157709251101,6,False,34,False,4,False,0,True,False,179,0.170212765957,2,5,False,False,False,3,False,False,False,False,False,8,0,False,False,142,False,False,False,H
412,0,3,0.223300970874,3,False,27,True,3,False,0,False,False,92,0.194444444444,1,2,False,False,False,0,False,False,False,False,False,7,0,False,False,75,False,False,False,H
169,1,0,0.130177514793,1,False,34,False,2,False,0,False,False,22,0.142857142857,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,22,False,False,False,H
223,1,0,0.134529147982,1,False,30,False,2,False,0,False,False,30,0.214285714286,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,28,False,False,False,H
761,0,0,0.173455978975,3,False,32,False,2,False,0,False,False,132,0.172413793103,3,5,False,False,False,3,False,False,False,False,False,5,0,False,False,97,False,False,False,H
802,0,0,0.201995012469,2,False,31,False,2,False,0,False,False,162,0.169230769231,2,4,False,False,False,2,False,False,False,False,False,11,0,False,False,122,False,False,False,H
1867,0,0,0.20407070166,0,False,30,False,3,False,0,False,False,381,0.12,0,2,False,False,False,0,False,False,False,False,False,3,0,False,False,210,False,False,False,H
1462,0,3,0.226402188782,3,False,27,False,3,False,0,False,False,331,0.179487179487,1,2,False,False,False,0,False,False,False,False,False,7,0,False,False,209,False,False,False,H
3421,0,3,0.1408944753,5,False,30,False,3,False,0,False,False,482,0.166666666667,3,4,False,False,False,2,False,False,False,False,False,6,0,False,False,222,False,False,False,H
167,1,0,0.119760479042,1,False,31,False,2,False,0,False,False,20,0.192307692308,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,20,False,False,False,H
1338,1,3,0.219730941704,3,False,32,True,3,False,0,True,False,294,0.142857142857,1,2,False,False,False,0,False,False,False,False,False,2,0,False,False,195,False,False,False,H
4923,5,0,0.192362380662,1,False,50,True,4,False,0,False,False,947,0.237288135593,3,3,False,False,False,1,False,False,False,False,False,14,0,False,False,492,False,False,False,H
469,0,3,0.117270788913,5,False,32,False,3,False,0,False,False,55,0.166666666667,2,4,False,False,False,2,False,False,False,False,False,8,0,False,False,48,False,False,False,H
359,1,3,0.228412256267,3,False,23,True,2,False,0,False,False,82,0.194444444444,1,2,False,False,False,0,False,False,False,False,False,7,0,False,False,71,False,False,False,H
624,0,3,0.200320512821,4,False,34,True,4,False,0,True,False,125,0.173913043478,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,103,False,False,False,H
164,1,0,0.140243902439,1,False,34,False,2,False,0,False,False,23,0.133333333333,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,22,False,False,False,H
888,0,0,0.216216216216,1,False,42,True,3,False,0,True,False,192,0.16393442623,2,3,False,False,False,1,False,False,False,False,False,10,0,False,False,130,False,False,False,H
99,1,0,0.0707070707071,1,False,26,False,2,False,0,False,False,7,0.214285714286,2,3,False,False,False,1,False,False,False,False,False,9,0,False,False,7,False,False,False,H
955,1,4,0.205235602094,5,False,28,True,3,False,0,False,False,196,0.148148148148,3,3,False,False,False,1,False,False,False,False,False,4,0,False,False,144,False,False,True,H
479,1,3,0.206680584551,3,False,28,True,3,False,0,False,False,99,0.2,1,2,False,False,False,0,False,False,False,False,False,2,0,False,False,79,False,False,False,H
617,0,3,0.212317666126,3,False,32,True,3,False,0,True,False,131,0.25,1,2,False,False,False,0,False,False,False,False,False,6,0,False,False,89,False,False,False,H
518,0,3,0.158301158301,4,False,34,True,3,False,0,True,False,82,0.333333333333,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,72,False,False,True,H
472,0,3,0.213983050847,3,False,31,True,3,False,0,False,False,101,0.114285714286,1,2,False,False,False,0,False,False,False,False,False,4,0,False,False,80,False,False,False,H
4092,4,3,0.211876832845,3,False,36,False,3,False,0,False,False,867,0.212121212121,1,2,False,False,False,0,False,False,False,False,False,7,0,False,False,488,False,False,False,H
2115,0,3,0.147517730496,5,False,33,True,3,False,0,True,False,312,0.148148148148,2,3,False,False,False,2,False,False,False,False,False,4,0,False,False,164,False,False,True,H
645,0,3,0.192248062016,4,False,22,False,1,False,0,True,False,124,0.130434782609,3,2,False,False,False,1,False,False,False,False,False,3,0,False,False,108,False,False,False,H
1233,0,4,0.202757502028,5,False,43,True,5,False,0,True,False,250,0.30303030303,2,3,False,False,False,1,False,False,False,False,False,10,0,False,False,174,False,False,True,H
272,0,3,0.25,3,False,37,False,5,False,0,False,False,68,0.194444444444,1,2,False,False,False,0,False,False,False,False,False,7,0,False,False,55,False,False,False,H
812,1,5,0.163793103448,7,False,47,True,4,False,0,False,False,133,0.210526315789,3,4,False,False,False,2,False,False,False,False,False,4,0,False,False,111,False,False,False,H
439,0,3,0.164009111617,5,False,36,True,3,False,0,False,False,72,0.222222222222,3,4,False,False,False,2,False,False,False,False,False,4,0,False,False,56,False,False,False,H
270,1,3,0.214814814815,3,False,32,True,3,False,0,True,False,58,0.3,1,2,False,False,False,0,False,False,False,False,False,3,0,False,False,45,False,False,False,H
488,0,4,0.15368852459,5,False,28,True,3,False,0,False,False,75,0.194444444444,3,3,False,False,False,1,False,False,False,False,False,7,0,False,False,63,False,False,False,H
