body_noFunctionWords,url_noIntLinks,body_richness,url_noLinks,url_linkText,send_noCharacters,body_noCharacters,subj_reply,send_noWords,url_nonModalHereLinks,url_noIpAddresses,body_html,url_atSymbol,body_noWords,subj_richness,url_maxNoPeriods,url_noDomains,url_ipAddress,body_verifyYourAccount,body_suspension,url_noExtLinks,url_ports,subj_verify,body_forms,script_scripts,subj_bank,subj_noWords,url_noPorts,subj_forward,subj_debit,body_noDistinctWords,script_nonModalJsLoads,script_popups,send_diffSenderReplyTo,script_javaScript,script_statusChange,label
0,5,0.151960784314,7,False,36,204,True,4,False,0,False,False,31,0.206896551724,2,3,False,False,False,2,False,False,False,False,False,6,0,False,False,27,False,False,False,False,False,H
0,0,0.165266106443,1,False,37,357,False,2,False,0,False,False,59,0.133333333333,2,3,False,False,False,1,False,False,False,False,False,2,0,False,False,52,False,False,False,False,False,H
1,0,0.161764705882,3,False,39,884,True,3,False,0,False,False,143,0.205128205128,4,4,False,False,False,3,False,False,False,False,False,8,0,False,False,112,False,False,True,False,False,H
0,0,0.199822380107,1,False,28,1126,False,3,False,0,False,False,225,0.0952380952381,2,3,False,False,False,1,False,False,False,False,False,2,0,False,False,145,False,False,False,False,False,H
1,3,0.224328593997,3,False,23,1899,True,3,False,0,False,False,426,0.193548387097,1,2,False,False,False,0,False,False,False,False,False,6,0,False,False,264,False,False,False,False,False,H
0,0,0.173522812266,4,False,29,1337,False,2,False,0,False,False,232,0.1875,3,6,False,False,False,4,False,False,False,False,False,3,0,False,False,172,False,False,False,False,False,H
0,3,0.167613636364,4,False,41,704,True,3,False,0,True,False,118,0.205128205128,2,3,False,False,False,1,False,False,False,False,False,8,0,False,False,98,False,False,True,False,False,H
0,6,0.172327044025,8,False,37,795,True,3,False,0,True,False,137,0.190476190476,2,2,False,False,False,2,False,False,False,False,False,4,0,False,False,121,False,False,False,False,False,H
0,3,0.215488215488,4,False,28,297,True,3,False,0,True,False,64,0.205128205128,2,2,False,False,False,1,False,False,False,False,False,8,0,False,False,52,False,False,False,False,False,H
3,3,0.206648697215,4,False,31,1113,True,3,False,0,False,False,230,0.181818181818,3,2,False,False,False,1,False,False,False,False,False,4,0,False,False,142,False,False,False,False,False,H
0,0,0.114379084967,3,False,32,306,False,2,False,0,False,False,35,0.142857142857,2,5,False,False,False,3,False,False,False,False,False,3,0,False,False,35,False,False,False,False,False,H
0,0,0.093023255814,12,False,34,989,False,2,False,0,False,False,92,0.25,5,12,False,False,False,12,False,False,False,False,False,1,0,False,False,86,False,False,False,False,False,H
0,6,0.0422443674177,7,False,31,4616,True,2,False,0,False,False,195,0.2,3,3,False,False,False,1,False,False,False,False,False,7,0,False,False,167,False,False,False,False,False,H
1,0,0.160804020101,4,False,32,597,False,2,False,0,False,False,96,0.175,4,6,False,False,False,4,False,False,False,False,False,7,0,False,False,85,False,False,False,False,False,H
0,0,0.150753768844,1,False,25,199,False,2,False,0,False,False,30,0.157894736842,3,3,False,False,False,1,False,False,False,False,False,3,0,False,False,30,False,False,False,False,False,H
0,3,0.146017699115,4,False,51,678,True,5,False,0,False,False,99,0.285714285714,2,3,False,False,False,1,False,False,False,False,False,2,0,False,False,81,False,False,True,False,False,H
0,3,0.160366552119,7,False,4,873,False,1,False,0,True,False,140,0.25,3,5,False,False,False,4,False,False,False,False,False,5,0,False,False,109,False,False,True,False,False,H
0,4,0.173533083645,5,False,49,801,False,4,False,0,False,False,139,0.1875,2,3,False,False,False,1,False,False,False,False,False,3,0,False,False,83,False,False,True,False,False,H
1,3,0.152958152958,7,False,32,1386,False,3,False,0,False,False,212,0.139534883721,5,4,False,False,False,4,False,False,False,False,False,6,0,False,False,147,False,False,False,False,False,H
0,3,0.139715394567,5,False,34,773,False,3,False,0,False,False,108,0.147058823529,2,4,False,False,False,2,False,False,False,False,False,5,0,False,False,95,False,False,False,False,False,H
0,3,0.128086419753,5,False,28,648,False,4,False,0,True,False,83,0.333333333333,3,4,False,False,False,2,False,False,False,False,False,4,0,False,False,67,False,False,True,False,False,H
0,0,0.186702484889,0,False,35,1489,True,3,False,0,False,False,278,0.162790697674,0,2,False,False,False,0,False,False,False,False,False,7,0,False,False,204,False,False,False,False,False,H
1,0,0.180345572354,3,False,27,1852,False,3,False,0,False,False,334,0.108108108108,4,5,False,False,False,3,False,False,False,False,False,4,0,False,False,225,False,False,True,False,False,H
1,0,0.14450867052,1,False,34,173,False,2,False,0,False,False,25,0.136363636364,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,23,False,False,False,False,False,H
1,0,0.171673819742,3,False,32,466,False,2,False,0,False,False,80,0.285714285714,2,5,False,False,False,3,False,False,False,False,False,4,0,False,False,70,False,False,False,False,False,H
2,4,0.200193423598,5,False,28,1034,False,3,False,0,False,False,207,0.151515151515,3,3,False,False,False,1,False,False,False,False,False,5,0,False,False,130,False,False,False,False,False,H
1,3,0.101945003353,5,False,43,1491,False,3,False,0,False,False,152,0.0641025641026,2,4,False,False,False,2,False,False,False,False,False,5,0,False,False,105,False,False,False,False,False,H
0,0,0.101167315175,2,False,34,257,False,2,False,0,False,False,26,0.166666666667,2,4,False,False,False,2,False,False,False,False,False,3,0,False,False,26,False,False,False,False,False,H
17,3,0.16285817918,4,False,40,5514,False,4,False,0,False,False,898,0.142857142857,3,3,False,False,False,1,False,False,False,False,False,2,0,False,False,493,False,False,False,False,False,H
1,0,0.147117296223,2,False,14,503,False,1,False,0,False,False,74,0.161290322581,3,3,False,False,False,2,False,False,False,False,False,5,0,False,False,60,False,False,False,False,False,H
0,3,0.233072916667,3,False,23,768,True,2,False,0,False,False,179,0.235294117647,1,2,False,False,False,0,False,False,False,False,False,12,0,False,False,119,False,False,False,False,False,H
0,3,0.190537084399,5,False,35,782,True,3,False,0,True,False,149,0.25,2,3,False,False,False,2,False,False,False,False,False,5,0,False,False,119,False,False,True,False,False,H
0,0,0.194805194805,0,False,29,154,False,3,False,0,False,False,30,0.107142857143,0,2,False,False,False,0,False,False,False,False,False,3,0,False,False,30,False,False,False,False,False,H
4,0,0.142259414226,5,False,14,1195,False,1,False,0,False,False,170,0.172413793103,3,3,False,False,False,5,False,False,False,False,False,5,0,False,False,116,False,False,False,False,False,H
2,3,0.152005888848,9,False,34,2717,False,4,False,0,True,False,413,0.12987012987,2,8,False,False,False,6,False,False,False,False,False,10,0,False,False,282,False,False,False,False,False,H
0,3,0.212053571429,3,False,30,448,True,4,False,0,False,False,95,0.142857142857,1,2,False,False,False,0,False,False,False,False,False,2,0,False,False,86,False,False,False,False,False,H
1,0,0.155172413793,1,False,34,174,False,2,False,0,False,False,27,0.166666666667,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,27,False,False,False,False,False,H
0,3,0.16960651289,5,False,38,1474,False,3,False,0,True,False,250,0.2,2,4,False,False,False,2,False,False,False,False,False,5,0,False,False,185,False,False,True,False,False,H
0,3,0.164869029276,6,False,37,649,True,3,False,0,True,False,107,0.333333333333,3,5,False,False,False,3,False,False,False,False,False,2,0,False,False,88,False,False,True,False,False,H
0,5,0.200524934383,7,False,36,1905,True,4,False,0,True,False,382,0.170212765957,2,3,False,False,False,2,False,False,False,False,False,8,0,False,False,254,False,False,False,False,False,H
0,6,0.218492343934,8,False,37,1698,True,3,False,0,True,False,371,0.238095238095,2,2,False,False,False,2,False,False,False,False,False,5,0,False,False,226,False,False,False,False,False,H
1,0,0.139570552147,3,False,41,652,False,2,False,0,False,False,91,0.190476190476,3,5,False,False,False,3,False,False,False,False,False,4,0,False,False,78,False,False,True,False,False,H
0,0,0.167300380228,1,False,29,263,False,2,False,0,False,False,44,0.217391304348,3,3,False,False,False,1,False,False,False,False,False,5,0,False,False,40,False,False,False,False,False,H
0,0,0.215231788079,0,False,30,302,False,3,False,0,False,False,65,0.120689655172,0,2,False,False,False,0,False,False,False,False,False,7,0,False,False,53,False,False,False,False,False,H
0,3,0.141776937618,4,False,30,529,True,3,False,0,True,False,75,0.190476190476,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,68,False,False,True,False,False,H
0,3,0.171632896305,5,False,36,839,True,3,False,0,False,False,144,0.294117647059,3,4,False,False,False,2,False,False,False,False,False,5,0,False,False,104,False,False,False,False,False,H
1,3,0.192070484581,6,False,31,1135,False,3,False,0,True,False,218,0.173913043478,3,4,False,False,False,3,False,False,False,False,False,4,0,False,False,146,False,False,False,False,False,H
0,4,0.180569185476,6,False,29,1019,True,3,False,0,False,False,184,0.222222222222,3,4,False,False,False,2,False,False,False,False,False,6,0,False,False,134,False,False,False,False,False,H
4,3,0.177570093458,3,False,40,1926,True,4,False,0,False,False,342,0.162790697674,1,1,False,False,False,0,False,False,False,False,False,7,0,False,False,225,False,False,False,False,False,H
1,0,0.0606060606061,1,False,26,99,False,2,False,0,False,False,6,0.25,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,6,False,False,False,False,False,H
0,3,0.196754563895,4,False,23,493,True,2,False,0,False,False,97,0.125,1,3,False,False,False,1,False,False,False,False,False,2,0,False,False,86,False,False,False,False,False,H
1,0,0.112426035503,1,False,30,169,False,2,False,0,False,False,19,0.269230769231,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,19,False,False,False,False,False,H
1,3,0.204906703525,4,False,37,2894,True,3,False,0,False,False,593,0.25,2,3,False,False,False,1,False,False,False,False,False,3,0,False,False,188,False,False,False,False,False,H
1,3,0.155138339921,13,False,34,2024,False,4,False,0,True,False,314,0.181818181818,5,9,False,False,False,10,False,False,False,False,False,10,0,False,False,179,False,False,False,False,False,H
1,0,0.140754369825,4,False,14,1087,False,1,False,0,False,False,153,0.172413793103,3,4,False,False,False,4,False,False,False,False,False,5,0,False,False,112,False,False,False,False,False,H
2,3,0.181747873163,6,False,33,1293,True,4,False,0,False,False,235,0.2,2,3,False,False,False,3,False,False,False,False,False,5,0,False,False,176,False,False,True,False,False,H
0,0,0.141975308642,3,False,32,324,False,2,False,0,False,False,46,0.2,2,5,False,False,False,3,False,False,False,False,False,5,0,False,False,43,False,False,False,False,False,H
0,3,0.106589147287,4,False,42,516,False,4,False,0,False,False,55,0.238095238095,3,2,False,False,False,1,False,False,False,False,False,5,0,False,False,51,False,False,False,False,False,H
0,3,0.145326001571,6,False,33,1273,False,1,False,0,False,False,185,0.128205128205,3,5,False,False,False,3,False,False,False,False,False,10,0,False,False,143,False,False,False,False,False,H
1,0,0.192424242424,3,False,49,1980,False,2,False,0,False,False,381,0.146341463415,4,5,False,False,False,3,False,False,False,False,False,6,0,False,False,271,False,False,True,False,False,H
1,0,0.0596026490066,2,False,26,151,False,2,False,0,False,False,9,0.191489361702,3,3,False,False,False,2,False,False,False,False,False,9,0,False,False,9,False,False,False,False,False,H
0,0,0.164179104478,1,False,29,268,False,2,False,0,False,False,44,0.2,3,3,False,False,False,1,False,False,False,False,False,5,0,False,False,39,False,False,False,False,False,H
0,3,0.178770949721,6,False,27,1253,True,2,False,0,True,False,224,0.244897959184,2,3,False,False,False,3,False,False,False,False,False,12,0,False,False,142,False,False,True,False,False,H
0,3,0.17191283293,5,False,27,826,True,3,False,0,False,False,142,0.225,2,4,False,False,False,2,False,False,False,False,False,9,0,False,False,115,False,False,False,False,False,H
1,3,0.229641693811,3,False,22,614,True,1,False,0,False,False,141,0.307692307692,1,1,False,False,False,0,False,False,False,False,False,4,0,False,False,114,False,False,False,False,False,H
0,3,0.204038997214,3,False,34,1436,True,3,False,0,False,False,293,0.142857142857,1,2,False,False,False,0,False,False,False,False,False,5,0,False,False,201,False,False,True,False,False,H
0,3,0.17758186398,6,False,35,794,True,3,False,0,True,False,141,0.2,2,3,False,False,False,3,False,False,False,False,False,2,0,False,False,110,False,False,True,False,False,H
0,0,0.0972762645914,4,False,32,257,False,2,False,0,False,False,25,0.166666666667,4,6,False,False,False,4,False,False,False,False,False,2,0,False,False,25,False,False,False,False,False,H
1,0,0.12865497076,1,False,31,171,False,2,False,0,False,False,22,0.285714285714,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,21,False,False,False,False,False,H
0,3,0.177536231884,4,False,41,276,True,3,False,0,False,False,49,0.210526315789,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,46,False,False,False,False,False,H
13,3,0.152255639098,5,False,35,1064,False,3,False,0,False,False,162,0.15,3,4,False,False,False,2,False,False,False,False,False,9,0,False,False,124,False,False,False,False,False,H
1,3,0.195511372195,4,False,34,6639,False,3,False,0,False,False,1298,0.2,3,3,False,False,False,1,False,False,False,False,False,8,0,False,False,710,False,False,False,False,False,H
12,3,0.190218936594,3,False,36,3517,False,3,False,0,False,False,669,0.189189189189,1,2,False,False,False,0,False,False,False,False,False,7,0,False,False,399,False,False,False,False,False,H
1,0,0.165254237288,1,False,30,236,False,2,False,0,False,False,39,0.176470588235,2,3,False,False,False,1,False,False,False,False,False,3,0,False,False,37,False,False,False,False,False,H
0,4,0.193956430077,5,False,29,1423,True,3,False,0,False,False,276,0.148148148148,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,187,False,False,True,False,False,H
0,3,0.198121263877,6,False,32,1171,True,3,False,0,True,False,232,0.148148148148,2,4,False,False,False,3,False,False,False,False,False,4,0,False,False,126,False,False,True,False,False,H
0,0,0.22009569378,0,False,35,418,True,3,False,0,True,False,92,0.176470588235,0,2,False,False,False,0,False,False,False,False,False,6,0,False,False,70,False,False,False,False,False,H
0,0,0.217598097503,2,False,32,841,False,4,False,0,True,False,183,0.15,2,3,False,False,False,2,False,False,False,False,False,3,0,False,False,136,False,False,False,False,False,H
1,3,0.23516237402,3,False,31,893,True,3,False,0,False,False,210,0.307692307692,1,1,False,False,False,0,False,False,False,False,False,4,0,False,False,148,False,False,False,False,False,H
1,0,0.0736842105263,1,False,26,95,False,2,False,0,False,False,7,0.183673469388,2,3,False,False,False,1,False,False,False,False,False,9,0,False,False,7,False,False,False,False,False,H
0,3,0.080971659919,6,False,33,741,False,1,False,0,False,False,60,0.166666666667,3,5,False,False,False,3,False,False,False,False,False,6,0,False,False,51,False,False,False,False,False,H
1,0,0.0965517241379,1,False,30,145,False,2,False,0,False,False,14,0.137931034483,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,14,False,False,False,False,False,H
1,0,0.121348314607,2,False,34,445,False,2,False,0,False,False,54,0.208333333333,2,4,False,False,False,2,False,False,False,False,False,5,0,False,False,50,False,False,False,False,False,H
