body_forms,body_html,body_noCharacters,body_noDistinctWords,body_noFunctionWords,body_noWords,body_richness,body_suspension,body_verifyYourAccount,script_javaScript,script_noOnClickEvents,script_nonModalJsLoads,script_popups,script_scripts,script_statusChange,send_diffSenderReplyTo,send_noCharacters,send_noWords,send_nonModalSenderDomain,subj_bank,subj_debit,subj_forward,subj_noCharacters,subj_noWords,subj_reply,subj_richness,subj_verify,url_atSymbol,url_ipAddress,url_linkText,url_maxNoPeriods,url_noDomains,url_noExtLinks,url_noImgLinks,url_noIntLinks,url_noIpAddresses,url_noLinks,url_noPorts,url_nonModalHereLinks,url_ports,label
False,True,12103,201,3,711,0.058745765512682804,False,False,False,0,False,False,False,False,False,26,2,True,False,False,False,17,3,False,0.17647058823529413,True,False,False,False,3,6,33,0,6,0,39,0,False,False,P
False,True,9252,315,8,1007,0.10884133160397752,False,False,False,0,False,False,False,False,False,45,3,True,False,False,False,9,1,False,0.1111111111111111,False,False,False,False,2,3,3,0,1,0,4,0,False,False,P
False,True,10154,425,23,941,0.09267283829032893,False,False,False,0,False,False,False,False,False,49,2,True,False,False,False,32,5,False,0.15625,False,True,False,False,4,9,24,13,10,0,34,0,False,False,P
False,True,4094,246,2,427,0.10429897410845139,False,False,False,0,False,False,False,False,False,30,3,True,False,False,False,14,1,False,0.07142857142857142,False,False,False,True,2,4,3,0,3,0,6,0,True,False,P
False,True,7595,468,13,768,0.1011191573403555,False,False,False,0,False,False,False,False,False,40,2,True,False,False,False,32,6,False,0.1875,False,False,False,False,0,5,4,0,4,0,8,0,False,False,P
False,False,216,37,0,47,0.2175925925925926,False,False,False,0,False,False,False,False,False,48,5,False,False,False,False,42,8,False,0.19047619047619047,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,True,14309,393,5,1073,0.07498776993500594,False,False,False,0,False,False,False,False,False,26,2,True,False,False,False,33,6,False,0.18181818181818182,False,False,False,True,3,5,29,26,3,0,32,0,True,False,P
False,True,993,72,6,122,0.1228600201409869,False,False,False,0,False,False,False,False,False,33,3,True,False,False,False,41,7,False,0.17073170731707318,False,False,False,False,1,3,1,0,1,0,2,0,False,False,P
False,True,10181,427,23,943,0.09262351438954916,False,False,False,0,False,False,False,False,False,41,2,True,False,False,False,39,6,False,0.15384615384615385,False,True,False,False,4,9,24,13,10,0,34,0,False,False,P
False,True,5327,214,5,287,0.05387647831800263,False,False,False,0,False,False,False,False,False,33,3,True,False,False,False,39,8,False,0.20512820512820512,False,False,False,True,4,7,10,7,1,0,11,0,False,False,P
False,True,3500,165,6,262,0.07485714285714286,False,False,False,0,False,False,False,False,False,39,3,True,False,False,False,27,4,False,0.14814814814814814,False,False,False,False,2,4,3,0,1,0,4,0,False,False,P
False,True,9969,317,13,636,0.06379777309659945,False,False,False,0,False,False,False,False,False,37,2,True,False,False,False,46,8,False,0.17391304347826086,False,False,False,True,3,4,6,4,3,0,9,0,False,False,P
False,True,1220,72,4,112,0.09180327868852459,False,False,False,0,False,False,False,False,False,35,1,True,False,False,False,26,5,False,0.19230769230769232,False,False,False,False,3,3,1,1,0,0,1,0,False,False,P
False,True,641,45,2,52,0.0811232449297972,False,False,False,0,False,False,False,False,False,28,3,True,False,False,False,26,5,False,0.19230769230769232,False,False,False,True,2,4,2,0,1,0,3,0,False,False,P
False,True,10144,425,23,941,0.09276419558359622,False,False,False,0,False,False,False,False,False,52,2,True,False,False,False,37,5,False,0.13513513513513514,False,True,False,False,4,9,24,13,10,0,34,0,False,False,P
False,True,5335,214,5,287,0.05379568884723524,False,False,False,0,False,False,False,False,False,33,3,True,False,False,False,39,8,False,0.20512820512820512,False,False,False,True,4,7,10,8,1,0,11,0,False,False,P
False,True,38889,719,17,3853,0.09907685978040062,False,False,False,0,False,False,False,False,True,14,1,True,False,False,True,17,3,False,0.17647058823529413,False,False,False,True,3,9,38,28,6,0,44,0,False,False,P
False,True,1108,115,7,173,0.15613718411552346,False,False,False,0,False,False,False,False,True,34,1,True,False,False,False,19,2,False,0.10526315789473684,False,False,False,True,3,3,1,0,1,0,2,0,False,False,P
False,True,925,70,8,108,0.11675675675675676,False,False,False,0,False,False,False,False,False,41,5,True,False,False,False,32,5,False,0.15625,False,False,False,False,3,5,4,1,1,0,5,0,False,False,P
False,True,6665,216,6,813,0.12198049512378095,False,True,False,0,False,False,False,False,False,47,3,True,False,False,False,27,3,False,0.1111111111111111,False,False,False,True,3,2,1,0,0,0,1,0,False,False,P
False,True,137218,1952,3,2360,0.017198909764025126,False,False,False,0,False,False,False,False,False,37,2,False,False,False,False,40,6,False,0.15,False,False,False,False,0,1,0,0,0,0,0,0,False,False,P
False,True,97,6,0,8,0.08247422680412371,False,False,False,0,False,False,False,False,False,36,3,True,False,False,False,3,1,False,0.3333333333333333,False,False,False,False,0,2,0,0,2,0,2,0,False,False,P
False,True,1159,86,10,130,0.11216566005176877,False,False,False,0,False,False,False,False,False,37,4,True,False,False,False,23,3,False,0.13043478260869565,False,False,False,False,3,3,2,0,0,0,2,0,False,False,P
False,True,7155,249,10,643,0.08986722571628232,False,False,False,0,False,False,False,False,False,28,3,True,False,False,False,20,2,False,0.1,False,True,False,True,4,8,8,1,2,0,10,0,False,False,P
False,True,2420,151,7,257,0.10619834710743802,False,True,False,0,False,False,False,False,True,23,2,True,False,False,False,40,6,False,0.15,False,False,False,True,3,5,4,3,0,0,4,0,True,False,P
False,True,13676,442,7,933,0.0682217022521205,False,False,False,0,False,False,False,False,False,34,2,True,False,False,False,49,8,False,0.16326530612244897,False,True,False,False,4,12,44,12,13,0,57,0,False,False,P
False,True,1193,68,8,146,0.12238055322715842,False,False,False,0,False,False,False,False,True,45,3,True,False,False,False,23,3,False,0.13043478260869565,False,False,False,True,2,3,1,0,0,0,1,0,False,False,P
False,True,1432,93,2,118,0.0824022346368715,False,False,False,0,False,False,False,False,False,38,4,True,False,False,False,16,3,False,0.1875,False,False,False,False,2,3,1,0,1,0,2,0,False,False,P
False,True,8934,273,2,909,0.10174613834788448,False,False,False,0,False,False,False,False,False,35,3,True,False,False,False,32,3,False,0.09375,False,False,False,False,2,6,5,1,3,0,8,0,False,False,P
False,True,4960,172,12,463,0.09334677419354839,False,False,False,0,False,False,False,False,False,18,2,True,False,False,False,53,10,False,0.18867924528301888,False,False,False,False,5,8,9,2,6,0,15,0,False,False,P
True,True,19698,720,7,1755,0.08909533962838867,False,False,False,0,False,False,True,False,False,47,3,True,False,False,False,24,3,False,0.125,False,False,False,False,2,8,6,0,1,0,7,0,False,False,P
False,True,2177,106,4,253,0.11621497473587505,False,False,False,0,False,False,False,False,False,39,3,True,False,False,False,17,2,False,0.11764705882352941,False,False,False,True,0,3,1,0,1,0,2,0,True,False,P
False,True,145011,1673,0,1889,0.013026597982222039,False,False,False,0,False,False,False,False,False,45,3,True,False,False,False,54,7,False,0.12962962962962962,False,False,False,False,2,2,0,0,2,0,2,0,False,False,P
False,True,2647,194,7,295,0.11144692104268984,False,False,False,0,False,False,False,False,False,41,3,True,False,False,False,19,3,False,0.15789473684210525,False,True,False,True,4,2,1,0,1,0,2,0,True,False,P
False,True,8619,332,9,840,0.09745910198398886,False,False,False,0,False,False,False,False,False,39,2,True,False,False,False,23,3,False,0.13043478260869565,False,False,False,True,3,4,4,1,4,0,8,0,False,False,P
False,True,5161,200,6,406,0.07866692501453207,False,False,False,0,False,False,False,False,False,35,3,True,False,False,False,17,4,True,0.23529411764705882,False,False,False,True,2,3,2,0,1,0,3,0,False,False,P
False,True,1189,79,17,125,0.10513036164844407,False,False,False,0,False,False,False,False,False,26,2,True,False,False,False,24,3,True,0.125,False,False,False,True,2,4,2,1,1,0,3,0,False,False,P
False,False,429,65,6,75,0.17482517482517482,False,False,False,0,False,False,False,False,False,34,2,True,False,False,False,54,13,False,0.24074074074074073,False,False,False,False,7,2,1,0,0,0,1,0,False,False,P
False,True,981,72,6,121,0.12334352701325178,False,False,False,0,False,False,False,False,True,40,2,True,False,False,False,41,5,False,0.12195121951219512,False,False,False,False,1,3,1,0,1,0,2,0,False,False,P
False,True,2183,165,0,289,0.13238662391204764,False,False,False,0,False,False,False,False,True,44,3,True,False,False,False,0,0,False,0,False,False,False,False,3,4,3,0,2,0,5,0,False,False,P
False,True,3569,160,9,312,0.08741944522275147,False,False,False,0,False,False,False,False,False,32,3,True,False,False,False,25,3,False,0.12,False,False,False,False,2,3,2,0,1,0,3,0,False,False,P
False,True,6688,337,11,643,0.09614234449760765,False,False,False,0,False,False,False,False,False,42,2,True,False,False,False,27,5,False,0.18518518518518517,False,False,False,False,0,6,5,0,6,0,11,0,False,False,P
False,True,4009,173,7,358,0.08929907707657771,False,False,False,0,False,False,False,False,False,15,1,True,False,False,False,38,5,False,0.13157894736842105,False,False,False,True,2,3,1,1,0,0,1,0,False,False,P
False,True,14396,584,22,1325,0.09203945540427896,False,False,False,0,False,False,False,False,False,31,2,True,False,False,False,51,9,False,0.17647058823529413,False,False,False,True,3,11,21,10,11,0,32,0,False,False,P
False,True,2731,154,20,291,0.1065543756865617,False,False,False,0,False,False,False,False,False,44,4,True,False,False,False,24,6,False,0.25,False,False,False,False,2,8,8,3,1,0,9,0,False,False,P
False,True,1122,78,8,121,0.10784313725490197,False,False,False,0,False,False,False,False,False,25,2,True,False,False,False,15,2,False,0.13333333333333333,False,False,False,False,1,4,2,1,1,0,3,0,False,False,P
False,True,9524,310,13,630,0.06614867702645948,False,False,False,0,False,False,False,False,False,44,3,True,False,False,False,35,6,False,0.17142857142857143,False,False,False,True,3,4,6,4,3,0,9,0,False,False,P
False,True,48671,770,6,1201,0.024675885023936226,False,True,False,0,False,False,False,False,False,32,1,False,False,False,False,24,5,False,0.20833333333333334,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,True,3577,260,13,341,0.0953312831982108,False,False,False,0,False,False,False,False,True,46,2,True,False,False,False,16,3,False,0.1875,False,False,False,False,1,3,1,0,1,0,2,0,False,False,P
False,True,1705,120,0,173,0.10146627565982405,False,False,False,0,False,False,False,False,False,16,1,True,False,False,False,38,5,False,0.13157894736842105,False,False,False,False,4,5,4,2,2,0,6,0,False,False,P
False,True,11545,417,13,1027,0.08895625812039844,False,False,False,0,False,False,False,False,False,33,2,True,False,False,False,57,11,False,0.19298245614035087,False,False,False,True,3,4,12,11,2,0,14,0,False,False,P
False,True,1203,93,11,186,0.1546134663341646,False,False,False,0,False,False,False,False,False,36,3,True,False,False,False,47,10,False,0.2127659574468085,False,False,False,True,2,3,1,0,1,0,2,0,False,False,P
False,False,11753,140,0,153,0.013017952863098783,False,False,False,0,False,False,False,False,False,6,1,False,False,False,False,49,7,False,0.14285714285714285,False,False,False,False,0,1,0,0,0,0,0,0,False,False,P
False,False,20785,281,0,285,0.013711811402453693,False,False,False,0,False,False,False,False,False,38,2,False,False,False,False,32,5,False,0.15625,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,True,2858,104,4,252,0.08817354793561931,False,False,False,0,False,False,False,False,False,39,3,True,False,False,False,31,3,False,0.0967741935483871,False,False,False,True,0,3,1,0,1,0,2,0,False,False,P
False,True,671264,8719,1,8723,0.01299488725747247,False,False,False,0,False,False,False,False,False,40,3,False,True,False,False,34,7,False,0.20588235294117646,False,False,False,False,0,1,0,0,0,0,0,0,False,False,P
False,True,120158,1828,9,2296,0.01910817423725428,False,True,False,0,False,False,False,False,False,30,1,True,False,False,False,36,6,False,0.16666666666666666,False,False,False,False,3,4,5,2,0,0,5,0,False,False,P
False,True,497,35,4,66,0.13279678068410464,False,False,False,0,False,False,False,False,True,49,3,True,False,False,False,7,1,False,0.14285714285714285,False,False,False,False,3,4,2,0,0,0,2,0,False,False,P
False,True,1607,123,6,201,0.12507778469197262,False,False,False,0,False,False,False,False,False,34,3,True,False,False,False,24,5,False,0.20833333333333334,False,False,False,False,2,3,2,0,1,0,3,0,False,False,P
False,True,568,48,8,70,0.12323943661971831,False,False,False,0,False,False,False,False,False,20,2,False,False,False,False,14,2,False,0.14285714285714285,False,False,False,True,0,2,0,0,1,0,1,0,False,False,P
False,False,425,65,6,75,0.17647058823529413,False,False,False,0,False,False,False,False,False,46,5,True,False,False,False,42,8,False,0.19047619047619047,False,False,False,False,7,2,1,0,0,0,1,0,False,False,P
False,False,108400,1398,0,1408,0.012988929889298893,False,False,False,0,False,False,False,False,False,42,2,False,False,False,False,37,5,False,0.13513513513513514,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,True,1159,86,10,130,0.11216566005176877,False,False,False,0,False,False,False,False,False,41,4,True,False,False,False,23,3,False,0.13043478260869565,False,False,False,False,3,3,2,0,0,0,2,0,False,False,P
False,True,7587,273,11,700,0.092263081586925,False,False,False,0,False,False,False,False,False,29,3,False,False,False,False,19,3,False,0.15789473684210525,False,False,False,True,0,2,0,0,1,0,1,0,False,False,P
False,False,405,65,5,75,0.18518518518518517,False,False,False,0,False,False,False,False,False,42,3,True,False,False,False,37,10,False,0.2702702702702703,False,False,False,False,3,2,1,0,0,0,1,0,False,False,P
False,False,1080,105,1,139,0.1287037037037037,False,False,False,0,False,False,False,False,False,14,1,True,False,False,False,29,5,False,0.1724137931034483,False,False,False,False,4,5,6,0,0,0,6,0,False,False,H
False,True,706,92,0,116,0.1643059490084986,False,False,False,0,False,False,False,False,False,37,3,True,False,False,False,55,9,True,0.16363636363636364,False,False,False,False,3,4,2,0,3,0,5,0,False,False,H
False,True,1509,189,0,279,0.1848906560636183,False,False,False,0,False,False,False,False,False,35,3,True,False,False,False,27,6,True,0.2222222222222222,False,False,False,False,3,5,3,0,3,0,6,0,False,False,H
False,True,876,126,0,167,0.1906392694063927,False,False,False,0,False,False,False,False,True,43,5,True,False,False,False,29,5,False,0.1724137931034483,False,False,False,False,6,2,0,0,16,0,16,0,False,False,H
False,True,2337,292,1,469,0.20068463842533163,False,False,False,0,False,False,False,False,False,28,3,True,False,False,False,7,2,True,0.2857142857142857,False,False,False,False,1,2,0,0,3,0,3,0,False,False,H
False,False,590,64,0,73,0.12372881355932204,False,False,False,0,False,False,False,False,False,49,3,True,False,False,False,38,8,True,0.21052631578947367,False,False,False,False,3,3,2,0,3,0,5,0,False,False,H
False,False,1150,185,1,250,0.21739130434782608,False,False,False,0,False,False,False,False,False,30,3,True,False,False,False,44,9,True,0.20454545454545456,False,False,False,False,1,3,1,0,3,0,4,0,False,False,H
False,False,422,60,0,76,0.18009478672985782,False,False,False,0,False,False,False,False,False,36,4,True,False,False,False,14,2,True,0.14285714285714285,False,False,False,False,2,3,2,0,5,0,7,0,False,False,H
False,True,819,109,0,140,0.17094017094017094,False,False,False,0,False,False,False,False,False,37,3,True,False,False,False,12,3,True,0.25,False,False,False,False,2,3,1,0,3,0,4,0,False,False,H
False,True,826,105,0,129,0.15617433414043583,False,False,False,0,False,False,False,False,True,34,3,True,False,False,False,42,5,False,0.11904761904761904,False,False,False,False,4,4,3,0,3,0,6,0,False,False,H
